Local Time,kW Demand,kWh_Net
2012-Jan-04 07:45:00.000,125.8027,3254491.2500
2012-Jan-04 08:00:00.000,130.3661,3254524.0000
2012-Jan-04 08:15:00.000,138.3673,3254558.5000
2012-Jan-04 08:30:00.000,143.2215,3254594.2500
2012-Jan-04 08:45:00.000,156.7479,3254633.5000
2012-Jan-04 09:00:00.000,166.6764,3254675.2500
2012-Jan-04 09:15:00.000,163.2401,3254716.0000
2012-Jan-04 09:30:00.000,166.3640,3254757.7500
2012-Jan-04 09:45:00.000,170.5088,3254800.2500
2012-Jan-04 10:00:00.000,177.9948,3254844.7500
2012-Jan-04 10:15:00.000,176.4166,3254889.0000
2012-Jan-04 10:30:00.000,173.8925,3254932.5000
2012-Jan-04 10:45:00.000,178.8709,3254977.0000
2012-Jan-04 11:00:00.000,178.4071,3255021.7500
2012-Jan-04 11:15:00.000,179.9281,3255066.7500
2012-Jan-04 11:30:00.000,180.7329,3255112.0000
2012-Jan-04 11:45:00.000,185.6711,3255158.2500
2012-Jan-04 12:00:00.000,184.6194,3255204.5000
2012-Jan-04 12:15:00.000,180.7678,3255249.7500
2012-Jan-04 12:30:00.000,178.2127,3255294.2500
2012-Jan-04 12:45:00.000,176.7236,3255338.5000
2012-Jan-04 13:00:00.000,175.9505,3255382.2500
2012-Jan-04 13:15:00.000,185.0309,3255428.5000
2012-Jan-04 13:30:00.000,187.3523,3255475.5000
2012-Jan-04 13:45:00.000,189.4964,3255522.7500
2012-Jan-04 14:00:00.000,193.4483,3255571.2500
2012-Jan-04 14:15:00.000,195.2858,3255620.0000
2012-Jan-04 14:30:00.000,196.0425,3255669.0000
2012-Jan-04 14:45:00.000,190.6211,3255716.7500
2012-Jan-04 15:00:00.000,187.8536,3255763.7500
2012-Jan-04 15:15:00.000,189.1876,3255811.0000
2012-Jan-04 15:30:00.000,183.7798,3255857.0000
2012-Jan-04 15:45:00.000,173.2006,3255900.2500
2012-Jan-04 16:00:00.000,177.6671,3255944.5000
2012-Jan-04 16:15:00.000,187.4414,3255991.5000
2012-Jan-04 16:30:00.000,184.3108,3256037.5000
2012-Jan-04 16:45:00.000,171.0987,3256080.2500
2012-Jan-04 17:00:00.000,168.5300,3256122.5000
2012-Jan-04 17:15:00.000,161.8209,3256163.0000
2012-Jan-04 17:30:00.000,157.9086,3256202.5000
2012-Jan-04 17:45:00.000,158.8112,3256242.0000
